c_lent-sausage,c_new-years-leftover-sausage,c_october-sausage-dump,c_rapujuhlat-sausage,c_tenday-sausage,date,sales_price,sales_quantity
0.0,0.0,0.0,0.0,0.0,2005-04-04,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-04-05,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-04-06,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2005-04-07,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2005-04-08,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2005-04-09,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2005-04-10,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-04-11,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2005-04-12,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2005-04-13,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2005-04-14,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-04-15,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2005-04-16,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-04-17,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2005-04-18,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2005-04-19,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-04-20,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2005-04-21,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2005-04-22,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-04-23,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2005-04-24,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2005-04-25,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2005-04-26,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2005-04-27,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2005-04-28,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-04-29,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-04-30,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2005-05-01,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2005-05-02,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2005-05-03,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2005-05-04,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-05-05,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2005-05-06,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2005-05-07,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-05-08,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-05-09,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-05-10,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2005-05-11,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-05-12,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-05-13,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2005-05-14,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2005-05-15,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2005-05-16,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-05-17,1.00,54.0
0.0,0.0,0.0,0.0,0.0,2005-05-18,1.00,54.0
0.0,0.0,0.0,0.0,0.0,2005-05-19,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2005-05-20,1.00,56.0
0.0,0.0,0.0,0.0,0.0,2005-05-21,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-05-22,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2005-05-23,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2005-05-24,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2005-05-25,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2005-05-26,1.00,59.0
0.0,0.0,0.0,0.0,0.0,2005-05-27,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2005-05-28,1.00,53.0
0.0,0.0,0.0,0.0,0.0,2005-05-29,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-05-30,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2005-05-31,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-06-01,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-06-02,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-06-03,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-06-04,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2005-06-05,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2005-06-06,1.00,62.0
0.0,0.0,0.0,0.0,0.0,2005-06-07,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-06-08,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-06-09,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2005-06-10,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2005-06-11,1.00,58.0
0.0,0.0,0.0,0.0,0.0,2005-06-12,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2005-06-13,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2005-06-14,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2005-06-15,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2005-06-16,1.00,54.0
0.0,0.0,0.0,0.0,0.0,2005-06-17,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2005-06-18,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2005-06-19,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2005-06-20,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-06-21,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-06-22,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-06-23,1.00,63.0
0.0,0.0,0.0,0.0,0.0,2005-06-24,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-06-25,1.00,64.0
0.0,0.0,0.0,0.0,0.0,2005-06-26,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-06-27,1.00,62.0
0.0,0.0,0.0,0.0,0.0,2005-06-28,1.00,64.0
0.0,0.0,0.0,0.0,0.0,2005-06-29,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2005-06-30,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2005-07-01,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2005-07-02,1.00,54.0
0.0,0.0,0.0,0.0,0.0,2005-07-03,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2005-07-04,1.00,63.0
0.0,0.0,0.0,0.0,0.0,2005-07-05,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2005-07-06,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2005-07-07,1.00,62.0
0.0,0.0,0.0,0.0,0.0,2005-07-08,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-07-09,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2005-07-10,1.00,53.0
0.0,0.0,0.0,0.0,0.0,2005-07-11,1.00,61.0
0.0,0.0,0.0,0.0,0.0,2005-07-12,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-07-13,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-07-14,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2005-07-15,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-07-16,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2005-07-17,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2005-07-18,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2005-07-19,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-07-20,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2005-07-21,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-07-22,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2005-07-23,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-07-24,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2005-07-25,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2005-07-26,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2005-07-27,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-07-28,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2005-07-29,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2005-07-30,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2005-07-31,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2005-08-01,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-08-02,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-08-03,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2005-08-04,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-08-05,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-08-06,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2005-08-07,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2005-08-08,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2005-08-09,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2005-08-10,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2005-08-11,1.00,51.0
0.0,0.0,0.0,0.0,0.0,2005-08-12,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2005-08-13,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-08-14,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-08-15,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2005-08-16,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2005-08-17,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2005-08-18,1.00,42.0
0.0,0.0,0.0,1.0,0.0,2005-08-19,0.90,52.0
0.0,0.0,0.0,1.0,0.0,2005-08-20,0.90,26.0
0.0,0.0,0.0,1.0,0.0,2005-08-21,0.90,32.0
0.0,0.0,0.0,1.0,0.0,2005-08-22,0.90,90.0
0.0,0.0,0.0,1.0,0.0,2005-08-23,0.90,119.0
0.0,0.0,0.0,1.0,0.0,2005-08-24,0.90,85.0
0.0,0.0,0.0,1.0,0.0,2005-08-25,0.90,89.0
0.0,0.0,0.0,1.0,0.0,2005-08-26,0.90,116.0
0.0,0.0,0.0,1.0,0.0,2005-08-27,0.90,42.0
0.0,0.0,0.0,1.0,0.0,2005-08-28,0.90,69.0
0.0,0.0,0.0,1.0,0.0,2005-08-29,0.90,60.0
0.0,0.0,0.0,0.0,0.0,2005-08-30,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-08-31,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2005-09-01,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2005-09-02,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2005-09-03,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-09-04,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2005-09-05,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-09-06,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-09-07,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2005-09-08,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2005-09-09,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-09-10,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2005-09-11,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2005-09-12,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2005-09-13,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-09-14,1.00,14.0
0.0,0.0,0.0,0.0,0.0,2005-09-15,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2005-09-16,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-09-17,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-09-18,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2005-09-19,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2005-09-20,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2005-09-21,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2005-09-22,1.00,23.0
0.0,0.0,0.0,0.0,0.0,2005-09-23,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2005-09-24,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2005-09-25,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-09-26,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2005-09-27,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2005-09-28,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2005-09-29,1.00,46.0
0.0,0.0,0.0,0.0,0.0,2005-09-30,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2005-10-01,1.00,20.0
0.0,0.0,0.0,0.0,0.0,2005-10-02,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2005-10-03,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2005-10-04,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-10-05,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-10-06,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2005-10-07,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2005-10-08,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2005-10-09,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-10-10,1.00,44.0
0.0,0.0,0.0,0.0,0.0,2005-10-11,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2005-10-12,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-10-13,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2005-10-14,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2005-10-15,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2005-10-16,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-10-17,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-10-18,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2005-10-19,1.00,17.0
0.0,0.0,0.0,0.0,0.0,2005-10-20,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2005-10-21,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2005-10-22,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2005-10-23,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2005-10-24,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2005-10-25,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-10-26,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2005-10-27,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2005-10-28,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2005-10-29,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2005-10-30,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2005-10-31,1.00,21.0
0.0,0.0,1.0,0.0,0.0,2005-11-01,0.50,125.0
0.0,0.0,1.0,0.0,0.0,2005-11-02,0.50,164.0
0.0,0.0,1.0,0.0,0.0,2005-11-03,0.50,149.0
0.0,0.0,1.0,0.0,0.0,2005-11-04,0.50,135.0
0.0,0.0,1.0,0.0,0.0,2005-11-05,0.50,171.0
0.0,0.0,1.0,0.0,0.0,2005-11-06,0.50,129.0
0.0,0.0,1.0,0.0,0.0,2005-11-07,0.50,152.0
0.0,0.0,1.0,0.0,0.0,2005-11-08,0.50,77.0
0.0,0.0,1.0,0.0,0.0,2005-11-09,0.50,141.0
0.0,0.0,1.0,0.0,0.0,2005-11-10,0.50,121.0
0.0,0.0,1.0,0.0,0.0,2005-11-11,0.50,72.0
0.0,0.0,1.0,0.0,0.0,2005-11-12,0.50,85.0
0.0,0.0,1.0,0.0,0.0,2005-11-13,0.50,76.0
0.0,0.0,1.0,0.0,0.0,2005-11-14,0.50,134.0
0.0,0.0,1.0,0.0,0.0,2005-11-15,0.50,102.0
0.0,0.0,1.0,0.0,0.0,2005-11-16,0.50,107.0
0.0,0.0,1.0,0.0,0.0,2005-11-17,0.50,84.0
0.0,0.0,1.0,0.0,0.0,2005-11-18,0.50,138.0
0.0,0.0,1.0,0.0,0.0,2005-11-19,0.50,85.0
0.0,0.0,1.0,0.0,0.0,2005-11-20,0.50,125.0
0.0,0.0,1.0,0.0,0.0,2005-11-21,0.50,95.0
0.0,0.0,1.0,0.0,0.0,2005-11-22,0.50,99.0
0.0,0.0,1.0,0.0,0.0,2005-11-23,0.50,106.0
0.0,0.0,1.0,0.0,0.0,2005-11-24,0.50,100.0
0.0,0.0,1.0,0.0,0.0,2005-11-25,0.50,111.0
0.0,0.0,1.0,0.0,0.0,2005-11-26,0.50,87.0
0.0,0.0,1.0,0.0,0.0,2005-11-27,0.50,187.0
0.0,0.0,1.0,0.0,0.0,2005-11-28,0.50,107.0
0.0,0.0,1.0,0.0,0.0,2005-11-29,0.50,132.0
0.0,0.0,1.0,0.0,0.0,2005-11-30,0.50,69.0
0.0,0.0,1.0,0.0,0.0,2005-12-01,0.50,111.0
0.0,0.0,0.0,0.0,0.0,2005-12-02,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-12-03,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2005-12-04,1.00,11.0
0.0,0.0,0.0,0.0,0.0,2005-12-05,1.00,13.0
0.0,0.0,0.0,0.0,0.0,2005-12-06,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-12-07,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2005-12-08,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2005-12-09,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2005-12-10,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2005-12-11,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-12-12,1.00,29.0
0.0,0.0,0.0,0.0,0.0,2005-12-13,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2005-12-14,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2005-12-15,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2005-12-16,1.00,5.0
0.0,0.0,0.0,0.0,0.0,2005-12-17,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2005-12-18,1.00,19.0
0.0,0.0,0.0,0.0,0.0,2005-12-19,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2005-12-20,1.00,15.0
0.0,0.0,0.0,0.0,0.0,2005-12-21,1.00,14.0
0.0,0.0,0.0,0.0,0.0,2005-12-22,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2005-12-23,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2005-12-24,1.00,18.0
0.0,0.0,0.0,0.0,0.0,2005-12-25,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2005-12-26,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2005-12-27,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2005-12-28,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-12-29,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2005-12-30,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2005-12-31,1.00,28.0
0.0,1.0,0.0,0.0,0.0,2006-01-01,0.70,44.0
0.0,1.0,0.0,0.0,0.0,2006-01-02,0.70,145.0
0.0,1.0,0.0,0.0,0.0,2006-01-03,0.70,138.0
0.0,1.0,0.0,0.0,0.0,2006-01-04,0.70,75.0
0.0,1.0,0.0,0.0,0.0,2006-01-05,0.70,69.0
0.0,0.0,0.0,0.0,0.0,2006-01-06,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2006-01-07,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-01-08,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-01-09,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2006-01-10,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2006-01-11,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2006-01-12,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-01-13,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2006-01-14,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-01-15,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2006-01-16,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-01-17,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2006-01-18,1.00,15.0
0.0,0.0,0.0,0.0,0.0,2006-01-19,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2006-01-20,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2006-01-21,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2006-01-22,1.00,16.0
0.0,0.0,0.0,0.0,0.0,2006-01-23,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2006-01-24,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2006-01-25,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2006-01-26,1.00,13.0
0.0,0.0,0.0,0.0,0.0,2006-01-27,1.00,31.0
0.0,0.0,0.0,0.0,0.0,2006-01-28,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-01-29,1.00,50.0
0.0,0.0,0.0,0.0,0.0,2006-01-30,1.00,8.0
0.0,0.0,0.0,0.0,0.0,2006-01-31,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-02-01,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-02-02,1.00,21.0
0.0,0.0,0.0,0.0,0.0,2006-02-03,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2006-02-04,1.00,25.0
0.0,0.0,0.0,0.0,0.0,2006-02-05,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-02-06,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-02-07,1.00,38.0
1.0,0.0,0.0,0.0,0.0,2006-02-08,1.00,32.0
1.0,0.0,0.0,0.0,0.0,2006-02-09,1.00,41.0
1.0,0.0,0.0,0.0,0.0,2006-02-10,1.00,40.0
1.0,0.0,0.0,0.0,0.0,2006-02-11,1.00,27.0
1.0,0.0,0.0,0.0,0.0,2006-02-12,1.00,40.0
1.0,0.0,0.0,0.0,0.0,2006-02-13,1.00,15.0
1.0,0.0,0.0,0.0,0.0,2006-02-14,1.00,12.0
1.0,0.0,0.0,0.0,0.0,2006-02-15,1.00,28.0
1.0,0.0,0.0,0.0,0.0,2006-02-16,1.00,6.0
1.0,0.0,0.0,0.0,0.0,2006-02-17,1.00,25.0
1.0,0.0,0.0,0.0,0.0,2006-02-18,1.00,37.0
1.0,0.0,0.0,0.0,0.0,2006-02-19,1.00,49.0
1.0,0.0,0.0,0.0,0.0,2006-02-20,1.00,28.0
1.0,0.0,0.0,0.0,0.0,2006-02-21,1.00,35.0
1.0,0.0,0.0,0.0,0.0,2006-02-22,1.00,6.0
1.0,0.0,0.0,0.0,0.0,2006-02-23,1.00,42.0
1.0,0.0,0.0,0.0,0.0,2006-02-24,1.00,39.0
1.0,0.0,0.0,0.0,0.0,2006-02-25,1.00,26.0
1.0,0.0,0.0,0.0,0.0,2006-02-26,1.00,35.0
1.0,0.0,0.0,0.0,0.0,2006-02-27,1.00,36.0
1.0,0.0,0.0,0.0,0.0,2006-02-28,1.00,28.0
1.0,0.0,0.0,0.0,1.0,2006-03-01,0.80,153.0
1.0,0.0,0.0,0.0,1.0,2006-03-02,0.80,84.0
1.0,0.0,0.0,0.0,1.0,2006-03-03,0.80,20.0
1.0,0.0,0.0,0.0,1.0,2006-03-04,0.80,48.0
1.0,0.0,0.0,0.0,1.0,2006-03-05,0.80,83.0
1.0,0.0,0.0,0.0,1.0,2006-03-06,0.80,151.0
1.0,0.0,0.0,0.0,1.0,2006-03-07,0.80,103.0
1.0,0.0,0.0,0.0,1.0,2006-03-08,0.80,90.0
1.0,0.0,0.0,0.0,1.0,2006-03-09,0.80,72.0
1.0,0.0,0.0,0.0,1.0,2006-03-10,0.80,127.0
1.0,0.0,0.0,0.0,1.0,2006-03-11,0.80,61.0
1.0,0.0,0.0,0.0,1.0,2006-03-12,0.80,56.0
1.0,0.0,0.0,0.0,1.0,2006-03-13,0.80,35.0
1.0,0.0,0.0,0.0,1.0,2006-03-14,0.80,52.0
1.0,0.0,0.0,0.0,1.0,2006-03-15,0.80,53.0
1.0,0.0,0.0,0.0,1.0,2006-03-16,0.80,51.0
1.0,0.0,0.0,0.0,1.0,2006-03-17,0.80,53.0
0.0,0.0,0.0,0.0,1.0,2006-03-18,0.80,40.0
0.0,0.0,0.0,0.0,1.0,2006-03-19,0.80,44.0
0.0,0.0,0.0,0.0,0.0,2006-03-20,1.00,43.0
0.0,0.0,0.0,0.0,0.0,2006-03-21,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-03-22,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-03-23,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-03-24,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-03-25,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-03-26,1.00,28.0
0.0,0.0,0.0,0.0,0.0,2006-03-27,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2006-03-28,1.00,37.0
0.0,0.0,0.0,0.0,0.0,2006-03-29,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2006-03-30,1.00,38.0
0.0,0.0,0.0,0.0,0.0,2006-03-31,1.00,32.0
0.0,0.0,0.0,0.0,0.0,2006-04-01,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-04-02,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2006-04-03,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-04-04,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-04-05,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2006-04-06,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-04-07,1.00,24.0
0.0,0.0,0.0,0.0,0.0,2006-04-08,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2006-04-09,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-04-10,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2006-04-11,1.00,49.0
0.0,0.0,0.0,0.0,0.0,2006-04-12,1.00,48.0
0.0,0.0,0.0,0.0,0.0,2006-04-13,1.00,30.0
0.0,0.0,0.0,0.0,0.0,2006-04-14,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2006-04-15,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2006-04-16,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-04-17,1.00,22.0
0.0,0.0,0.0,0.0,0.0,2006-04-18,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-04-19,1.00,55.0
0.0,0.0,0.0,0.0,0.0,2006-04-20,1.00,42.0
0.0,0.0,0.0,0.0,0.0,2006-04-21,1.00,27.0
0.0,0.0,0.0,0.0,0.0,2006-04-22,1.00,45.0
0.0,0.0,0.0,0.0,0.0,2006-04-23,1.00,41.0
0.0,0.0,0.0,0.0,0.0,2006-04-24,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-04-25,1.00,26.0
0.0,0.0,0.0,0.0,0.0,2006-04-26,1.00,35.0
0.0,0.0,0.0,0.0,0.0,2006-04-27,1.00,33.0
0.0,0.0,0.0,0.0,0.0,2006-04-28,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2006-04-29,1.00,39.0
0.0,0.0,0.0,0.0,0.0,2006-04-30,1.00,36.0
0.0,0.0,0.0,0.0,0.0,2006-05-01,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2006-05-02,1.00,47.0
0.0,0.0,0.0,0.0,0.0,2006-05-03,1.00,34.0
0.0,0.0,0.0,0.0,0.0,2006-05-04,1.00,40.0
0.0,0.0,0.0,0.0,0.0,2006-05-05,1.00,45.0
